,Symbol,currentPrice,averageDailyVolume10Day,marketCap,marketCapLabel,priceRangeLabel
4568,LNT,64.86,1831510.0,16660977664.0,mid/large,in
4569,EVRG,69.6,2478160.0,16014333952.0,mid/large,in
4570,NWSA,29.435,2611340.0,17434939392.0,mid/large,in
4571,BSY,58.515,1482520.0,17752338432.0,mid/large,in
4572,ALAB,119.32,5985740.0,19677894656.0,mid/large,almost in
4573,ARCC,23.047,2960890.0,15998813184.0,mid/large,in
4574,DPZ,476.31,892770.0,16170200064.0,mid/large,out
4575,DOCU,81.5,2593690.0,16468134912.0,mid/large,in
4576,SFM,163.84,1187630.0,16033153024.0,mid/large,out
4577,MNDY,291.77,426670.0,15001412608.0,mid/large,out
4578,SMMT,28.125,3009360.0,20887480320.0,mid/large,in
4579,ZBRA,336.44,385680.0,17109421056.0,mid/large,out
4580,HOLX,65.88,1823760.0,14681027584.0,mid/large,in
4581,COO,73.35,2792270.0,14634277888.0,mid/large,in
4582,GMAB,22.86,945040.0,14059472896.0,mid/large,in
4583,ILMN,104.62,2283880.0,16561346560.0,mid/large,almost in
4584,WWD,257.335,528440.0,15311766528.0,mid/large,out
4585,JBHT,149.93,1282380.0,14513073152.0,mid/large,out
4586,TER,92.81,3501230.0,14888580096.0,mid/large,in
4587,WMG,31.74,1709200.0,16545014784.0,mid/large,in
4588,CHYM,35.105,2124750.0,12793034752.0,mid/large,in
4589,LBRDA,90.35,144308.0,13041569792.0,mid/large,in
4590,LBRDK,90.97,1900849.0,13045371904.0,mid/large,in
4591,GLPI,47.21,1605380.0,12974865408.0,mid/large,in
4592,INCY,70.68,1347270.0,13681527808.0,mid/large,in
4593,LOGI,97.31,395040.0,14394191872.0,mid/large,in
4594,ALGN,203.65,779460.0,14761529344.0,mid/large,out
4595,JKHY,180.9,414570.0,13172414464.0,mid/large,out
4596,EWBC,106.245,985180.0,14643216384.0,mid/large,almost in
4597,SAIL,20.78,1472260.0,11565919232.0,mid/large,in
4598,REG,71.56,1026290.0,13068502016.0,mid/large,in
4599,MBLY,16.03,13454790.0,12924220416.0,mid/large,in
4600,MORN,276.31,309540.0,11673876480.0,mid/large,out
4601,UTHR,306.82,359210.0,13839607808.0,mid/large,out
4602,CRDO,97.72,4855300.0,16772856832.0,mid/large,in
4603,FTAI,112.27,1197320.0,11513961472.0,mid/large,almost in
4604,PAA,18.655,2326330.0,13120043008.0,mid/large,in
4605,TLN,338.68,1553310.0,15413258240.0,mid/large,out
4606,NBIX,133.73,766310.0,13233707008.0,mid/large,out
4607,TXRH,186.505,704060.0,12373059584.0,mid/large,out
4608,NDSN,220.125,307840.0,12439021568.0,mid/large,out
4609,LAMR,126.33,379200.0,12934928384.0,mid/large,out
4610,RKLB,48.94,26549530.0,23458850816.0,mid/large,in
4611,ASTS,58.66,11888850.0,19849957376.0,mid/large,in
4612,TEM,64.53,9034040.0,11171175424.0,mid/large,in
4613,NBIS,51.77,13192830.0,12412581888.0,mid/large,in
4614,DRS,47.404,1204730.0,12611785728.0,mid/large,in
4615,ENTG,91.39,2059010.0,13836445696.0,mid/large,in
4616,VNOM,37.72,1555410.0,10883202048.0,mid/large,in
4617,RGLD,157.52,990140.0,10369715200.0,mid/large,out
4618,ICLR,168.145,1670150.0,13364803584.0,mid/large,out
4619,MANH,217.975,460090.0,13234352128.0,mid/large,out
4620,LINE,44.45,1008540.0,11156105216.0,mid/large,in
4621,CART,49.79,3184760.0,12981996544.0,mid/large,in
4622,AKAM,80.64,1152600.0,11477975040.0,mid/large,in
4623,LECO,225.8,301920.0,12605578240.0,mid/large,out
4624,NICE,162.375,424140.0,10269553664.0,mid/large,out
4625,EXEL,45.355,1998020.0,12368670720.0,mid/large,in
4626,CHRW,100.705,917060.0,11956805632.0,mid/large,almost in
4627,ROKU,90.12,2649220.0,13217359872.0,mid/large,in
4628,POOL,317.295,601750.0,11928769536.0,mid/large,out
4629,HST,16.625,7079150.0,11689237504.0,mid/large,in
4630,MMYT,101.75,1417000.0,9681248256.0,mid/large,almost in
4631,BMRN,59.77,1613360.0,11462451200.0,mid/large,in
4632,PPC,48.16,1222610.0,11422215168.0,mid/large,in
4633,CELH,45.08,4621450.0,11628206080.0,mid/large,in
4634,SWKS,72.925,2009970.0,10948157440.0,mid/large,in
4635,VTRS,9.355,7926960.0,10979775488.0,mid/large,in
4636,MRNA,34.87,7801820.0,13485693952.0,mid/large,in
4637,HTHT,33.73,1957560.0,10353052672.0,mid/large,in
4638,XP,16.965,6371040.0,8939571200.0,mid/large,in
4639,SEIC,89.98,827420.0,11201340416.0,mid/large,in
4640,DOX,89.78,749430.0,9985242112.0,mid/large,in
4641,ASND,171.1,438350.0,10350558208.0,mid/large,out
4642,EXAS,48.225,2333710.0,9097067520.0,mid/large,in
4643,AUR,6.455,18190380.0,11418055680.0,mid/large,in
4644,LKQ,38.65,1852130.0,9977420800.0,mid/large,in
4645,WING,317.49,543690.0,8858891264.0,mid/large,out
4646,PCTY,186.31,428480.0,10289920000.0,mid/large,out
4647,CPB,33.335,6677240.0,9938162688.0,mid/large,in
4648,WBA,11.535,5563410.0,9984246784.0,mid/large,in
4649,MTSI,136.915,497510.0,10185202688.0,mid/large,out
4650,HAS,76.84,2081330.0,10767511552.0,mid/large,in
4651,AGNC,9.58,20712330.0,9979485184.0,mid/large,in
4652,COKE,114.37,507120.0,9970525184.0,mid/large,almost in
4653,TTEK,38.4,1597510.0,10118515712.0,mid/large,in
4654,SFD,23.88,674340.0,9387537408.0,mid/large,in
4655,COOP,169.255,1186610.0,10829849600.0,mid/large,out
4656,TTAN,116.86,902520.0,10595801088.0,mid/large,almost in
4657,FRHC,169.64,189530.0,10382917632.0,mid/large,out
4658,GGAL,49.23,1224920.0,7836185600.0,mid/large,in
4659,FYBR,36.94,2275890.0,9244124160.0,mid/large,in
4660,WYNN,107.57,1580250.0,11246873600.0,mid/large,almost in
4661,MASI,165.49,462490.0,8972719104.0,mid/large,out
4662,HQY,97.03,940420.0,8390707712.0,mid/large,in
4663,MEDP,436.065,836520.0,12248455168.0,mid/large,out
4664,NXT,62.9,1974150.0,9538848768.0,mid/large,in
4665,PEGA,57.65,1903050.0,9867604992.0,mid/large,in
4666,PARAA,23.19,22860.0,9298934784.0,mid/large,in
4667,AVAV,271.8,2365850.0,13494950912.0,mid/large,out
4668,HSIC,74.275,1789380.0,9284746240.0,mid/large,in
4669,ENSG,139.29,303560.0,8008116224.0,mid/large,out
4670,WIX,154.6,646970.0,8606304256.0,mid/large,out
4671,MKTX,212.075,337480.0,7953172992.0,mid/large,out
4672,DSGX,105.49,389790.0,9049227264.0,mid/large,almost in
4673,BILI,24.985,3046450.0,10249496576.0,mid/large,in
4674,VRNA,104.95,13956810.0,8918535168.0,mid/large,almost in
4675,BPMC,129.46,5799940.0,8371673600.0,mid/large,out
4676,VFS,3.65,458360.0,8536656896.0,mid/large,in
4677,CFLT,26.385,5095890.0,8981190656.0,mid/large,in
4678,RGC,14.77,963690.0,7303602688.0,mid/large,in
4679,CBSH,62.72,963180.0,8368102400.0,mid/large,in
4680,CVLT,167.02,411460.0,7436549120.0,mid/large,out
4681,APPF,261.46,230340.0,9420037120.0,mid/large,out
4682,PNFP,107.255,804430.0,8312262144.0,mid/large,almost in
4683,FSV,179.185,118080.0,8142882816.0,mid/large,out
4684,TECH,55.53,1644150.0,8705271808.0,mid/large,in
4685,PARA,13.2,6230300.0,9306251264.0,mid/large,in
4686,BZ,19.955,2614340.0,8786785280.0,mid/large,in
4687,WTFC,135.52,485590.0,9071397888.0,mid/large,out
4688,DBX,28.125,3332940.0,7681950208.0,mid/large,in
4689,HLNE,155.705,434930.0,8338485760.0,mid/large,out
4690,UMBF,108.33,477060.0,8224250880.0,mid/large,almost in
4691,EXLS,42.86,2041370.0,6973064704.0,mid/large,in
4692,ROIV,11.385,5805870.0,7739591680.0,mid/large,in
4693,ONB,22.075,3696220.0,8649381888.0,mid/large,in
4694,MIDD,149.52,823860.0,7996554240.0,mid/large,out
4695,RVMD,37.47,1582740.0,6979462144.0,mid/large,in
4696,QRVO,88.48,1376550.0,8215536640.0,mid/large,in
4697,SRAD,28.51,1755380.0,8437591552.0,mid/large,in
4698,OLED,151.47,381290.0,7198778368.0,mid/large,out
4699,CORT,68.26,770780.0,7238631936.0,mid/large,in
4700,BBIO,46.18,2597410.0,8768704512.0,mid/large,in
4701,MTCH,33.88,3576680.0,8308222976.0,mid/large,in
4702,CWST,107.92,411950.0,6848970240.0,mid/large,almost in
4703,OTEX,30.185,1165020.0,7822201344.0,mid/large,in
4704,SIRI,24.39,2663570.0,8241990144.0,mid/large,in
4705,GRFS,9.93,1614730.0,8591069184.0,mid/large,in
4706,RGEN,117.31,855320.0,6590839296.0,mid/large,almost in
4707,LNW,99.52,498950.0,8397358080.0,mid/large,in
4708,BPOP,115.77,440200.0,7931494912.0,mid/large,almost in
4709,APA,19.205,5933650.0,6930028032.0,mid/large,in
4710,ZION,56.55,1752660.0,8346950144.0,mid/large,in
4711,CHDN,109.37,586830.0,7900024320.0,mid/large,almost in
4712,GTLB,47.19,3942390.0,7795787776.0,mid/large,in
4713,AAL,12.675,74976650.0,8359314944.0,mid/large,in
4714,OLLI,131.88,973060.0,8092118016.0,mid/large,out
4715,LEGN,44.45,1547550.0,8180088832.0,mid/large,in
4716,LLYVA,82.2,89240.0,7709175808.0,mid/large,in
4717,LLYVK,84.235,235720.0,7709945344.0,mid/large,in
4718,FIVE,139.22,1293010.0,7665175040.0,mid/large,out
4719,SAIA,311.715,561790.0,8302217216.0,mid/large,out
4720,SNDK,42.88,2276450.0,6230464000.0,mid/large,in
4721,WAY,36.77,1329380.0,6361909248.0,mid/large,in
4722,LSCC,53.33,1679830.0,7333301760.0,mid/large,in
4723,NVMI,269.61,268700.0,7926560768.0,mid/large,out
4724,OS,25.215,1154200.0,6041287168.0,mid/large,in
4725,MDGL,308.05,410060.0,6839726080.0,mid/large,out
4726,HALO,58.65,1226410.0,7226911744.0,mid/large,in
4727,JAZZ,117.4,661280.0,7103991296.0,mid/large,almost in
4728,STEP,61.42,590720.0,7548087808.0,mid/large,in
4729,SLM,33.1275,2036610.0,6952004096.0,mid/large,in
4730,LCID,3.07,230426400.0,9379549184.0,mid/large,in
4731,CIGI,140.02,122100.0,7050483200.0,mid/large,out
4732,RMBS,65.94,1031310.0,7082747392.0,mid/large,in
4733,LYFT,14.745,12829440.0,6202277888.0,mid/large,in
4734,VIRT,43.18,820030.0,6658269696.0,mid/large,in
4735,KTOS,58.685,6272390.0,9881263104.0,mid/large,in
4736,MKSI,99.53,904560.0,6675696128.0,mid/large,in
4737,MAT,20.185,3376790.0,6517998592.0,mid/large,in
4738,STRL,252.715,402140.0,7685644288.0,mid/large,out
4739,URBN,77.65,1736800.0,6960716800.0,mid/large,in
4740,TIGO,42.49,1314680.0,7090901504.0,mid/large,in
4741,BOKF,107.35,258140.0,6828651520.0,mid/large,almost in
4742,ETSY,62.85,4618460.0,6554123776.0,mid/large,in
4743,AAON,78.81,1478830.0,6412462080.0,mid/large,in
4744,GH,45.46,1780430.0,5631948288.0,mid/large,in
4745,BRKR,39.97,3878780.0,6056734208.0,mid/large,in
4746,LITE,102.02,2454380.0,7080187904.0,mid/large,almost in
4747,CCCS,9.985,4344060.0,6580713472.0,mid/large,in
4748,CHRD,109.8526,536230.0,6344515072.0,mid/large,almost in
4749,FCFS,133.43,229020.0,5919568384.0,mid/large,out
4750,ROAD,104.365,533950.0,5847675392.0,mid/large,almost in
4751,ENPH,36.445,7991060.0,4781196288.0,mid/large,in
4752,CACC,532.63,96100.0,6180372480.0,mid/large,out
4753,VERX,35.95,1014050.0,5697571840.0,mid/large,in
4754,CROX,108.8,960020.0,6100916736.0,mid/large,almost in
4755,UFPI,104.955,369060.0,6338746880.0,mid/large,almost in
4756,IDCC,227.75,221960.0,5907083264.0,mid/large,out
4757,IONS,42.42,1695090.0,6751524864.0,mid/large,in
4758,TLX,14.59,38990.0,4918464000.0,mid/large,in
4759,CZR,29.775,4803580.0,6192247296.0,mid/large,in
4760,QFIN,39.86,1776000.0,5506221056.0,mid/large,in
4761,NUVL,80.575,426590.0,5785993728.0,mid/large,in
4762,GLBE,34.8,1421020.0,5906464768.0,mid/large,in
4763,MARA,17.6,47473220.0,6193932800.0,mid/large,in
4764,ITRI,135.41,495470.0,6173084672.0,mid/large,out
4765,LFUS,232.5128,124140.0,5746577408.0,mid/large,out
4766,LNTH,73.2575,1317330.0,5068378624.0,mid/large,in
4767,DJT,19.47,9473610.0,5395117568.0,mid/large,in
4768,ALGM,34.11,2437380.0,6307791360.0,mid/large,in
4769,VRNS,51.805,1515580.0,5798274560.0,mid/large,in
4770,MMSI,85.1,871820.0,5029367296.0,mid/large,in
4771,CHA,25.65,1014420.0,4764538880.0,mid/large,in
4772,TGTX,37.57,1475620.0,5964425728.0,mid/large,in
4773,CRVL,93.0475,150610.0,4786447360.0,mid/large,in
4774,IESC,323.49,184210.0,6422699520.0,mid/large,out
4775,GDS,36.74,2485250.0,7089020416.0,mid/large,in
4776,BCPC,150.73,152010.0,4916405248.0,mid/large,out
4777,ACT,35.52,331570.0,5330344448.0,mid/large,in
4778,ETOR,62.05,1142940.0,5193832960.0,mid/large,in
4779,CRUS,102.95,422760.0,5281169920.0,mid/large,almost in
4780,AXSM,106.09,684200.0,5223489536.0,mid/large,almost in
4781,UPST,84.275,5294370.0,8018336256.0,mid/large,in
4782,SPSC,140.27,317280.0,5327090176.0,mid/large,out
4783,FFIN,36.82,514560.0,5268131840.0,mid/large,in
4784,SIGI,90.49,441160.0,5499475456.0,mid/large,in
4785,OPCH,30.15,1165300.0,4936972288.0,mid/large,in
4786,SATS,29.49,2557800.0,8474806784.0,mid/large,in
4787,ADMA,17.165,2333340.0,4097869312.0,mid/large,in
4788,LOPE,170.06,195110.0,4825367552.0,mid/large,out
4789,UBSI,36.865,934620.0,5237042176.0,mid/large,in
4790,CGNX,34.635,1839670.0,5814003712.0,mid/large,in
4791,OZK,52.665,1310590.0,5932238336.0,mid/large,in
4792,SITM,197.81,243850.0,5090462208.0,mid/large,out
4793,OMAB,107.25,74680.0,5361878016.0,mid/large,almost in
4794,QLYS,140.4,280650.0,5100184064.0,mid/large,out
4795,NXST,191.65,261450.0,5778036736.0,mid/large,out
4796,ALKS,27.21,2179790.0,4486956032.0,mid/large,in
4797,AMKR,21.535,1539060.0,5320350720.0,mid/large,in
4798,WSC,30.885,1688710.0,5633115136.0,mid/large,in
4799,CHX,25.81,2550452.0,4940988416.0,mid/large,in
4800,GNTX,23.915,2614250.0,5376164352.0,mid/large,in
4801,VLY,9.705,7098510.0,5438109184.0,mid/large,in
4802,RRR,54.695,784730.0,5635936768.0,mid/large,in
4803,PECO,34.85,720400.0,4823030784.0,mid/large,in
4804,BULL,17.8,19318120.0,8628496384.0,mid/large,in
4805,COLB,24.41,2243390.0,5131152896.0,mid/large,in
4806,ACIW,46.03,626450.0,4828547072.0,mid/large,in
4807,SAIC,116.22,467410.0,5447557120.0,mid/large,almost in
4808,LSTR,138.665,457260.0,4845814784.0,mid/large,out
4809,LIF,75.61,829000.0,5786335232.0,mid/large,in
4810,EEFT,106.22,333700.0,4593473536.0,mid/large,almost in
4811,TMDX,109.86,1173370.0,3716981248.0,mid/large,almost in
4812,ESGR,337.91,147970.0,5038272000.0,mid/large,out
4813,FROG,41.93,838880.0,4803961856.0,mid/large,in
4814,AEIS,142.84,356410.0,5378697216.0,mid/large,out
4815,HWC,61.35,1106140.0,5236283904.0,mid/large,in
4816,ZLAB,37.395,900530.0,4192764928.0,mid/large,in
4817,SANM,100.66,637290.0,5508578304.0,mid/large,almost in
4818,BWIN,41.33,556780.0,2919600896.0,mid/large,in
4819,SEZL,138.485,1054030.0,4609653248.0,mid/large,out
4820,LANC,172.77,152766.0,4763113472.0,mid/large,out
4821,IRTC,133.82,425200.0,4272243968.0,mid/large,out
4822,CALM,119.29,762070.0,5784861184.0,mid/large,almost in
4823,BGC,9.925,2497000.0,4845116928.0,mid/large,in
4824,FRSH,14.465,4795570.0,4267363072.0,mid/large,in
4825,SLAB,139.95,426170.0,4558423552.0,mid/large,out
4826,REYN,22.24,1156070.0,4677583872.0,mid/large,in
4827,NOVT,126.48,243420.0,4549586944.0,mid/large,out
4828,IPAR,132.32,172550.0,4250647808.0,mid/large,out
4829,INTA,42.435,873620.0,3435334144.0,mid/large,in
4830,PONY,15.1085,8860220.0,5367944192.0,mid/large,in
4831,TSEM,48.46,803870.0,5420057088.0,mid/large,in
4832,ATAT,36.275,1354810.0,5012697600.0,mid/large,in
4833,PCVX,36.44,1350870.0,4699615744.0,mid/large,in
4834,IEP,9.685,828210.0,5288843264.0,mid/large,in
4835,PAGP,19.805,1202770.0,4611713024.0,mid/large,in
4836,GLNG,40.56,892370.0,4246064384.0,mid/large,in
4837,CAR,207.53,1018890.0,7303437312.0,mid/large,out
4838,SBRA,18.435,2477580.0,4386350080.0,mid/large,in
4839,AVT,55.06,503800.0,4617182720.0,mid/large,in
4840,PLMR,136.945,337430.0,3662196992.0,mid/large,out
4841,AKRO,51.87,972700.0,4134951936.0,mid/large,in
4842,FIZZ,47.63,168300.0,4459130368.0,mid/large,in
4843,VCTR,69.725,1522710.0,4688051200.0,mid/large,in
4844,RDNT,58.56,747120.0,4502672896.0,mid/large,in
4845,FTDR,59.65,495510.0,4389392896.0,mid/large,in
4846,NSIT,146.2,232790.0,4667902976.0,mid/large,out
4847,SNEX,95.75,390520.0,4683764224.0,mid/large,in
4848,MRUS,64.045,833430.0,4769860608.0,mid/large,in
4849,ODD,69.815,1072650.0,3897652992.0,mid/large,in
4850,BANF,128.93,200930.0,4289771520.0,mid/large,out
4851,KRYS,153.5,297190.0,4435950592.0,mid/large,out
4852,SLNO,87.465,1974920.0,4613507584.0,mid/large,in
4853,GBDC,15.485,1240560.0,4125018112.0,mid/large,in
4854,RELY,17.365,4054440.0,3540011520.0,mid/large,in
4855,GSHD,103.32,207150.0,3877599488.0,mid/large,almost in
4856,PTCT,47.03,929330.0,3727456512.0,mid/large,in
4857,RUSHB,54.665,78700.0,4199589376.0,mid/large,in
4858,RYTM,87.84,1326400.0,5796482048.0,mid/large,in
4859,SKYW,113.47,357330.0,4591813120.0,mid/large,almost in
4860,IBOC,70.075,170830.0,4354593280.0,mid/large,in
4861,RUSH.A,,,,mid/large,almost in
4862,OSIS,226.62,202990.0,3804632576.0,mid/large,out
4863,CYTK,37.87,1505810.0,4522700288.0,mid/large,in
4864,RUSHA,53.99,389020.0,4216144128.0,mid/large,in
4865,FELE,92.129,194600.0,4200704512.0,mid/large,in
4866,DORM,123.28,144020.0,3761420800.0,mid/large,out
4867,CLBT,14.68,1471890.0,3515419648.0,mid/large,in
4868,TENB,33.44,1245490.0,4085398016.0,mid/large,in
4869,VRRM,24.615,684990.0,3924344576.0,mid/large,in
4870,RNA,33.93,3079730.0,4089243648.0,mid/large,in
4871,EXPO,72.78,306210.0,3693694208.0,mid/large,in
4872,AVPT,18.89,1147600.0,4002394368.0,mid/large,in
4873,SNRE,57.42,136880.0,4077950720.0,mid/large,in
4874,SOUN,12.175,47445800.0,4891111936.0,mid/large,in
4875,STNE,14.025,5329780.0,3808376576.0,mid/large,in
4876,FRPT,74.48,1134310.0,3632918528.0,mid/large,in
4877,WFRD,58.36,942540.0,4234373888.0,mid/large,in
4878,BTSG,21.325,1420930.0,3749020416.0,mid/large,in
4879,CRSP,67.97,4541560.0,5870140416.0,mid/large,in
4880,RARE,28.03,4642030.0,2650012416.0,mid/large,in
4881,TTMI,46.39,2532550.0,4714615808.0,mid/large,in
4882,SRPT,13.39,17866620.0,1315929088.0,small,in
4883,RIOT,14.275,49351820.0,5099943424.0,mid/large,in
4884,ACLX,69.71,429860.0,3841488128.0,mid/large,in
4885,CNXC,62.05,592690.0,3910707456.0,mid/large,in
4886,ACAD,23.27,1706400.0,3894513920.0,mid/large,in
4887,GLXY,31.015,10489930.0,11947164672.0,mid/large,in
4888,TFSL,12.895,281670.0,3621393152.0,mid/large,in
4889,CORZ,13.4638,20159590.0,4088875520.0,mid/large,in
4890,SMTC,51.636,2030980.0,4473516032.0,mid/large,in
4891,PLXS,133.73,177760.0,3622745600.0,mid/large,out
4892,DOOO,51.72,159150.0,3758187008.0,mid/large,in
4893,MTSR,40.21,825790.0,4224301568.0,mid/large,in
4894,RGTI,16.1183,55419430.0,5202229248.0,mid/large,in
4895,SWTX,46.99,3574941.0,3540649728.0,mid/large,in
4896,TCBI,88.24,707360.0,4037430016.0,mid/large,in
4897,KC,15.835,2774830.0,4303097856.0,mid/large,in
4898,LBTYB,9.95,350.0,3581025024.0,mid/large,in
4899,LBTYK,10.495,722150.0,3569118720.0,mid/large,in
4900,PTGX,54.19,640780.0,3358804480.0,mid/large,in
4901,BL,57.265,553360.0,3568760576.0,mid/large,in
4902,LBTYA,10.225,1403310.0,3575774464.0,mid/large,in
4903,COLM,62.53,500450.0,3449698816.0,mid/large,in
4904,PRCT,60.07,960560.0,3323595008.0,mid/large,in
4905,CAMT,93.145,353740.0,4247709952.0,mid/large,in
4906,BHF,50.485,969040.0,2898293504.0,mid/large,in
4907,SMPL,32.67,1905860.0,3284674304.0,mid/large,in
4908,WDFC,217.21,198020.0,2939698432.0,mid/large,out
4909,CVCO,418.935,154730.0,3388677120.0,mid/large,out
4910,SHC,11.87,840510.0,3369358848.0,mid/large,in
4911,OTTR,78.095,187990.0,3272524288.0,mid/large,in
4912,ARLP,27.9596,226950.0,3590795520.0,mid/large,in
4913,VEON,52.44,308320.0,3676023040.0,mid/large,in
4914,GTM,11.045,3176500.0,11633697792.0,mid/large,in
4915,LAUR,23.04,1503050.0,3428582656.0,mid/large,in
4916,MGEE,87.11,170160.0,3182947072.0,mid/large,in
4917,ICUI,128.965,185490.0,3174073600.0,mid/large,out
4918,POWI,52.99,379470.0,2982823168.0,mid/large,in
4919,NWE,52.64,438210.0,3231022080.0,mid/large,in
4920,PSMT,106.28,283500.0,3268524544.0,mid/large,almost in
4921,GT,11.525,5601440.0,3292727040.0,mid/large,in
4922,VKTX,33.57,3332550.0,3770246656.0,mid/large,in
4923,XRAY,16.905,2548030.0,3369048064.0,mid/large,in
4924,CARG,33.99,779610.0,3359796224.0,mid/large,in
4925,AMED,97.8043,258930.0,3209897984.0,mid/large,in
4926,FULT,19.275,2531120.0,3515355392.0,mid/large,in
4927,NMIH,38.48,550870.0,3006169088.0,mid/large,in
4928,IRDM,32.41,1397910.0,3505465600.0,mid/large,in
4929,DAVE,208.6,778580.0,2782807552.0,mid/large,out
4930,BRZE,28.435,1437480.0,3003077120.0,mid/large,in
4931,NCNO,30.99,1465050.0,3593042432.0,mid/large,in
4932,FA,18.14,829300.0,3150446336.0,mid/large,in
4933,SRRK,39.66,1457650.0,3768865536.0,mid/large,in
4934,PI,118.23,430960.0,3426672128.0,mid/large,almost in
4935,PCH,41.83,525700.0,3287670784.0,mid/large,in
4936,INTR,6.845,2181300.0,3009773824.0,mid/large,in
4937,CATY,48.67,490680.0,3413387264.0,mid/large,in
4938,PATK,99.73,269520.0,3333704704.0,mid/large,in
4939,MRCY,52.85,805580.0,3158051584.0,mid/large,in
4940,AGYS,112.345,301370.0,3149637120.0,mid/large,almost in
4941,KYMR,46.47,648150.0,3260205056.0,mid/large,in
4942,ASO,56.83,1578840.0,3777814272.0,mid/large,in
4943,FHB,25.56,989470.0,3213377536.0,mid/large,in
4944,CRNX,30.99,908430.0,2903146240.0,mid/large,in
4945,WSFS,58.26,307870.0,3307827968.0,mid/large,in
4946,EBC,16.215,1365900.0,3142612736.0,mid/large,in
4947,WSBC,32.795,682480.0,3137569536.0,mid/large,in
4948,ALHC,12.385,2786940.0,2450285824.0,mid/large,in
4949,ALVO,9.12,419090.0,2820870656.0,mid/large,in
4950,BGM,10.01,84780.0,2008236416.0,almost small,in
4951,RUM,9.955,3188370.0,3371081472.0,mid/large,in
4952,CPRX,21.56,1390740.0,2629780992.0,mid/large,in
4953,NMRK,13.295,1157710.0,3262513152.0,mid/large,in
4954,HCM,17.475,46160.0,2989605632.0,mid/large,in
4955,SGRY,22.26,1280580.0,2852841728.0,mid/large,in
4956,DLO,11.155,1032740.0,3185086976.0,mid/large,in
4957,ALKT,28.15,887940.0,2900013056.0,mid/large,in
4958,BLKB,66.0,215900.0,3202168320.0,mid/large,in
4959,IAC,41.14,647980.0,3284691712.0,mid/large,in
4960,PTON,6.755,8972330.0,2692272896.0,mid/large,in
4961,CAKE,68.48,1263730.0,3391677696.0,mid/large,in
4962,IPGP,77.0,180620.0,3275171840.0,mid/large,in
4963,VSEC,134.1,141270.0,2771806976.0,mid/large,out
4964,FIBK,30.45,592260.0,3193809152.0,mid/large,in
4965,ALRM,55.81,280710.0,2776101120.0,mid/large,in
4966,DRVN,17.51,576540.0,2876455424.0,mid/large,in
4967,MGRC,115.19,98420.0,2834975744.0,mid/large,almost in
4968,USLM,107.955,130700.0,3091054080.0,mid/large,almost in
4969,MRX,38.885,1160990.0,2829614592.0,mid/large,in
4970,APLD,10.89,32357470.0,2451012352.0,mid/large,in
4971,MLTX,55.77,484150.0,3539961856.0,mid/large,in
4972,IBRX,2.965,6387770.0,2616968192.0,mid/large,in
4973,GSAT,26.1,596270.0,3303816448.0,mid/large,in
4974,INDB,68.58,473190.0,3430838016.0,mid/large,in
4975,HWKN,159.8,193330.0,3333651712.0,mid/large,out
4976,BATRA,50.34,44850.0,2986168832.0,mid/large,in
4977,HSAI,21.39,3255540.0,2833490432.0,mid/large,in
4978,PRVA,20.31,911970.0,2476195072.0,mid/large,in
4979,AAPG,37.79,9690.0,3499815168.0,mid/large,in
4980,CLSK,12.445,28837630.0,3496347904.0,mid/large,in
4981,IMVT,18.39,1173440.0,3145958656.0,mid/large,in
4982,LZMH,5.88,882300.0,894171648.0,small,in
4983,PRGS,49.47,1212660.0,2132567680.0,almost small,in
4984,BATRK,46.79,270960.0,2974435584.0,mid/large,in
4985,FORM,34.435,490420.0,2654132736.0,mid/large,in
4986,BTDR,14.7,5304210.0,2892151296.0,mid/large,in
4987,CVBF,20.945,943580.0,2886325504.0,mid/large,in
4988,MLCO,8.915,2960680.0,3665839104.0,mid/large,in
4989,JOYY,53.43,256080.0,2763506432.0,mid/large,in
4990,MQ,5.88,4317520.0,2753421824.0,mid/large,in
4991,MYRG,190.73,130110.0,2960663552.0,mid/large,out
4992,LIVN,44.17,588480.0,2408400128.0,mid/large,in
4993,VC,114.255,584230.0,3114385664.0,mid/large,almost in
4994,XENE,31.17,829970.0,2391786240.0,almost small,in
4995,CHEF,64.26,377160.0,2614321920.0,mid/large,in
4996,SSRM,12.745,2256360.0,2584405504.0,mid/large,in
4997,TOWN,35.92,247080.0,2708263936.0,mid/large,in
4998,PAYO,6.805,2300310.0,2461171200.0,mid/large,in
4999,AMRX,8.085,1274040.0,3763866624.0,mid/large,in
5000,MGNI,22.62,3041590.0,3191931136.0,mid/large,in
5001,QUBT,17.45,20436620.0,2755547136.0,mid/large,in
5002,IREN,18.88,31702070.0,4566449152.0,mid/large,in
5003,RNW,7.685,997080.0,2786819328.0,mid/large,in
5004,SYNA,67.15,329340.0,2588330496.0,mid/large,in
5005,APGE,40.66,1004450.0,2370994432.0,almost small,in
5006,PTEN,6.185,7907600.0,2387329536.0,almost small,in
5007,WRD,9.965,6994470.0,2835331328.0,mid/large,in
5008,MIRM,53.055,391080.0,2628063488.0,mid/large,in
5009,APLS,19.87,1796240.0,2497301504.0,mid/large,in
5010,PENN,18.595,4116930.0,2807881984.0,mid/large,in
5011,SKWD,52.53,341290.0,2122364288.0,almost small,in
5012,TBBK,69.51,788260.0,3246791424.0,mid/large,in
